latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,daynight
39.864604,-97.23823,6220,5580,2025-01-10,1712,L9,OLI-2,L,D
39.864599,-97.23788,6221,5580,2025-01-10,1712,L9,OLI-2,H,D
39.864329,-97.237887,6221,5581,2025-01-10,1712,L9,OLI-2,L,D
40.163679,-97.195647,6319,4471,2025-01-10,1712,L9,OLI-2,L,D
40.163673,-97.195295,6320,4471,2025-01-10,1712,L9,OLI-2,H,D
39.856427,-97.164094,6432,5606,2025-01-10,1712,L9,OLI-2,H,D
39.856157,-97.164101,6432,5607,2025-01-10,1712,L9,OLI-2,H,D
39.856422,-97.163743,6433,5606,2025-01-10,1712,L9,OLI-2,L,D
39.856151,-97.16375,6433,5607,2025-01-10,1712,L9,OLI-2,L,D
40.327078,-97.104436,6565,3861,2025-01-10,1712,L9,OLI-2,H,D
39.885523,-97.058769,6730,5492,2025-01-10,1712,L9,OLI-2,H,D
40.300917,-96.995392,6876,3951,2025-01-10,1712,L9,OLI-2,H,D
40.300647,-96.9954,6876,3952,2025-01-10,1712,L9,OLI-2,H,D
40.300911,-96.995039,6877,3951,2025-01-10,1712,L9,OLI-2,L,D
40.81627,-96.949365,6962,2041,2025-01-10,1712,L9,OLI-2,H,D
40.816,-96.949373,6962,2042,2025-01-10,1712,L9,OLI-2,H,D
40.816264,-96.94901,6963,2041,2025-01-10,1712,L9,OLI-2,L,D
40.900589,-96.860576,7204,1723,2025-01-10,1712,L9,OLI-2,H,D
40.900582,-96.86022,7205,1723,2025-01-10,1712,L9,OLI-2,M,D
41.076707,-98.783284,584,6434,2025-01-10,1712,L9,OLI-2,H,D
41.076977,-98.782926,585,6433,2025-01-10,1712,L9,OLI-2,L,D
41.076707,-98.782927,585,6434,2025-01-10,1712,L9,OLI-2,H,D
41.076437,-98.782928,585,6435,2025-01-10,1712,L9,OLI-2,H,D
41.076976,-98.782569,586,6433,2025-01-10,1712,L9,OLI-2,H,D
41.076706,-98.78257,586,6434,2025-01-10,1712,L9,OLI-2,H,D
41.076436,-98.782571,586,6435,2025-01-10,1712,L9,OLI-2,H,D
41.076166,-98.782572,586,6436,2025-01-10,1712,L9,OLI-2,H,D
41.075895,-98.782573,586,6437,2025-01-10,1712,L9,OLI-2,H,D
41.076705,-98.782213,587,6434,2025-01-10,1712,L9,OLI-2,L,D
41.076435,-98.782214,587,6435,2025-01-10,1712,L9,OLI-2,H,D
41.076165,-98.782214,587,6436,2025-01-10,1712,L9,OLI-2,H,D
41.076435,-98.781856,588,6435,2025-01-10,1712,L9,OLI-2,H,D
41.076164,-98.781857,588,6436,2025-01-10,1712,L9,OLI-2,L,D
41.083566,-98.707186,797,6408,2025-01-10,1712,L9,OLI-2,H,D
41.09113,-98.706081,800,6380,2025-01-10,1712,L9,OLI-2,H,D
41.090859,-98.706082,800,6381,2025-01-10,1712,L9,OLI-2,H,D
41.090319,-98.706084,800,6383,2025-01-10,1712,L9,OLI-2,H,D
41.091129,-98.705724,801,6380,2025-01-10,1712,L9,OLI-2,H,D
41.090858,-98.705725,801,6381,2025-01-10,1712,L9,OLI-2,L,D
41.267581,-98.700635,813,5727,2025-01-10,1712,L9,OLI-2,L,D
41.26785,-98.700275,814,5726,2025-01-10,1712,L9,OLI-2,H,D
41.26758,-98.700277,814,5727,2025-01-10,1712,L9,OLI-2,H,D
41.26812,-98.699916,815,5725,2025-01-10,1712,L9,OLI-2,L,D
41.267849,-98.699917,815,5726,2025-01-10,1712,L9,OLI-2,H,D
41.267579,-98.699918,815,5727,2025-01-10,1712,L9,OLI-2,H,D
41.259457,-98.694226,831,5757,2025-01-10,1712,L9,OLI-2,H,D
41.259187,-98.694227,831,5758,2025-01-10,1712,L9,OLI-2,H,D
41.258917,-98.694228,831,5759,2025-01-10,1712,L9,OLI-2,H,D
41.058132,-98.69516,831,6502,2025-01-10,1712,L9,OLI-2,H,D
41.057861,-98.695161,831,6503,2025-01-10,1712,L9,OLI-2,L,D
41.259456,-98.693868,832,5757,2025-01-10,1712,L9,OLI-2,H,D
41.259186,-98.693869,832,5758,2025-01-10,1712,L9,OLI-2,H,D
41.258916,-98.69387,832,5759,2025-01-10,1712,L9,OLI-2,H,D
41.058131,-98.694803,832,6502,2025-01-10,1712,L9,OLI-2,H,D
41.05786,-98.694804,832,6503,2025-01-10,1712,L9,OLI-2,H,D
41.057587,-98.693734,835,6504,2025-01-10,1712,L9,OLI-2,L,D
41.057317,-98.693736,835,6505,2025-01-10,1712,L9,OLI-2,H,D
41.057047,-98.693737,835,6506,2025-01-10,1712,L9,OLI-2,H,D
41.057316,-98.693379,836,6505,2025-01-10,1712,L9,OLI-2,H,D
41.057046,-98.69338,836,6506,2025-01-10,1712,L9,OLI-2,L,D
41.094455,-98.63998,985,6367,2025-01-10,1712,L9,OLI-2,L,D
42.35019,-98.577536,1137,1719,2025-01-10,1712,L9,OLI-2,H,D
42.34992,-98.577538,1137,1720,2025-01-10,1712,L9,OLI-2,H,D
41.159557,-98.555236,1221,6125,2025-01-10,1712,L9,OLI-2,L,D
41.159287,-98.555238,1221,6126,2025-01-10,1712,L9,OLI-2,H,D
41.099337,-98.499912,1377,6347,2025-01-10,1712,L9,OLI-2,H,D
41.099067,-98.499914,1377,6348,2025-01-10,1712,L9,OLI-2,H,D
41.099336,-98.499555,1378,6347,2025-01-10,1712,L9,OLI-2,H,D
41.099065,-98.499557,1378,6348,2025-01-10,1712,L9,OLI-2,H,D
41.230315,-98.423386,1588,5861,2025-01-10,1712,L9,OLI-2,L,D
41.075467,-98.323678,1871,6432,2025-01-10,1712,L9,OLI-2,L,D
41.075197,-98.32368,1871,6433,2025-01-10,1712,L9,OLI-2,H,D
41.075465,-98.323321,1872,6432,2025-01-10,1712,L9,OLI-2,H,D
41.075195,-98.323323,1872,6433,2025-01-10,1712,L9,OLI-2,H,D
41.075193,-98.322966,1873,6433,2025-01-10,1712,L9,OLI-2,L,D
41.084544,-98.305012,1923,6398,2025-01-10,1712,L9,OLI-2,L,D
42.276246,-98.271696,1979,1987,2025-01-10,1712,L9,OLI-2,L,D
42.275976,-98.271699,1979,1988,2025-01-10,1712,L9,OLI-2,H,D
42.275973,-98.271335,1980,1988,2025-01-10,1712,L9,OLI-2,L,D
40.987686,-98.244331,2096,6755,2025-01-10,1712,L9,OLI-2,L,D
40.987683,-98.243974,2097,6755,2025-01-10,1712,L9,OLI-2,L,D
42.591608,-98.200391,2164,818,2025-01-10,1712,L9,OLI-2,L,D
42.3554,-98.152394,2304,1691,2025-01-10,1712,L9,OLI-2,H,D
42.498721,-98.098251,2447,1159,2025-01-10,1712,L9,OLI-2,H,D
42.498448,-98.09789,2448,1160,2025-01-10,1712,L9,OLI-2,H,D
42.498178,-98.097894,2448,1161,2025-01-10,1712,L9,OLI-2,L,D
42.499256,-98.097513,2449,1157,2025-01-10,1712,L9,OLI-2,L,D
42.498986,-98.097517,2449,1158,2025-01-10,1712,L9,OLI-2,H,D
42.499253,-98.097148,2450,1157,2025-01-10,1712,L9,OLI-2,H,D
42.498983,-98.097152,2450,1158,2025-01-10,1712,L9,OLI-2,H,D
42.498712,-98.097156,2450,1159,2025-01-10,1712,L9,OLI-2,H,D
42.49898,-98.096787,2451,1158,2025-01-10,1712,L9,OLI-2,H,D
42.252142,-98.04322,2608,2070,2025-01-10,1712,L9,OLI-2,L,D
41.932826,-97.98613,2779,3250,2025-01-10,1712,L9,OLI-2,H,D
42.489729,-97.8757,3057,1185,2025-01-10,1712,L9,OLI-2,H,D
42.489459,-97.875705,3057,1186,2025-01-10,1712,L9,OLI-2,H,D
41.933938,-97.873574,3090,3242,2025-01-10,1712,L9,OLI-2,H,D
41.933668,-97.873579,3090,3243,2025-01-10,1712,L9,OLI-2,H,D
41.147282,-97.813857,3295,6151,2025-01-10,1712,L9,OLI-2,H,D
41.147012,-97.813862,3295,6152,2025-01-10,1712,L9,OLI-2,H,D
41.146742,-97.813867,3295,6153,2025-01-10,1712,L9,OLI-2,H,D
41.148089,-97.813485,3296,6148,2025-01-10,1712,L9,OLI-2,H,D
41.147819,-97.81349,3296,6149,2025-01-10,1712,L9,OLI-2,H,D
41.147549,-97.813495,3296,6150,2025-01-10,1712,L9,OLI-2,H,D
41.147279,-97.8135,3296,6151,2025-01-10,1712,L9,OLI-2,H,D
41.147009,-97.813505,3296,6152,2025-01-10,1712,L9,OLI-2,H,D
42.575957,-97.7495,3398,861,2025-01-10,1712,L9,OLI-2,H,D
42.575686,-97.749505,3398,862,2025-01-10,1712,L9,OLI-2,H,D
42.575348,-97.743298,3415,863,2025-01-10,1712,L9,OLI-2,H,D
42.198534,-97.726084,3483,2257,2025-01-10,1712,L9,OLI-2,H,D
42.198263,-97.726089,3483,2258,2025-01-10,1712,L9,OLI-2,H,D
42.197993,-97.726095,3483,2259,2025-01-10,1712,L9,OLI-2,H,D
42.198259,-97.725726,3484,2258,2025-01-10,1712,L9,OLI-2,H,D
42.197989,-97.725731,3484,2259,2025-01-10,1712,L9,OLI-2,H,D
42.198255,-97.725363,3485,2258,2025-01-10,1712,L9,OLI-2,H,D
42.197985,-97.725368,3485,2259,2025-01-10,1712,L9,OLI-2,H,D
41.45318,-97.71348,3559,5015,2025-01-10,1712,L9,OLI-2,H,D
41.452909,-97.713485,3559,5016,2025-01-10,1712,L9,OLI-2,H,D
41.453176,-97.71312,3560,5015,2025-01-10,1712,L9,OLI-2,H,D
41.452905,-97.713126,3560,5016,2025-01-10,1712,L9,OLI-2,H,D
41.197967,-97.655523,3735,5957,2025-01-10,1712,L9,OLI-2,H,D
41.197697,-97.655528,3735,5958,2025-01-10,1712,L9,OLI-2,H,D
41.197963,-97.655165,3736,5957,2025-01-10,1712,L9,OLI-2,H,D
41.197693,-97.65517,3736,5958,2025-01-10,1712,L9,OLI-2,L,D
41.024868,-97.390714,4487,6585,2025-01-10,1712,L9,OLI-2,H,D
42.079855,-97.359249,4501,2679,2025-01-10,1712,L9,OLI-2,M,D
42.079585,-97.359256,4501,2680,2025-01-10,1712,L9,OLI-2,H,D
41.704696,-97.331326,4605,4066,2025-01-10,1712,L9,OLI-2,H,D
41.70469,-97.330966,4606,4066,2025-01-10,1712,L9,OLI-2,H,D
41.899053,-97.31868,4626,3346,2025-01-10,1712,L9,OLI-2,H,D
41.898783,-97.318687,4626,3347,2025-01-10,1712,L9,OLI-2,H,D
41.42365,-97.274282,4784,5103,2025-01-10,1712,L9,OLI-2,L,D
41.42338,-97.274289,4784,5104,2025-01-10,1712,L9,OLI-2,H,D
41.377705,-97.273704,4789,5273,2025-01-10,1712,L9,OLI-2,L,D
41.376895,-97.273725,4789,5276,2025-01-10,1712,L9,OLI-2,L,D
41.376624,-97.273732,4789,5277,2025-01-10,1712,L9,OLI-2,H,D
41.376354,-97.273739,4789,5278,2025-01-10,1712,L9,OLI-2,H,D
41.376084,-97.273747,4789,5279,2025-01-10,1712,L9,OLI-2,H,D
41.375274,-97.273768,4789,5282,2025-01-10,1712,L9,OLI-2,H,D
41.375004,-97.273775,4789,5283,2025-01-10,1712,L9,OLI-2,H,D
41.376619,-97.273374,4790,5277,2025-01-10,1712,L9,OLI-2,L,D
41.374998,-97.273417,4790,5283,2025-01-10,1712,L9,OLI-2,L,D
41.271429,-97.146852,5151,5659,2025-01-10,1712,L9,OLI-2,H,D
41.560427,-97.025655,5465,4582,2025-01-10,1712,L9,OLI-2,H,D
41.576187,-97.015099,5493,4523,2025-01-10,1712,L9,OLI-2,H,D
41.575917,-97.015108,5493,4524,2025-01-10,1712,L9,OLI-2,H,D
41.576181,-97.01474,5494,4523,2025-01-10,1712,L9,OLI-2,H,D
41.575911,-97.014748,5494,4524,2025-01-10,1712,L9,OLI-2,H,D
41.783774,-96.957807,5634,3751,2025-01-10,1712,L9,OLI-2,L,D
41.783767,-96.957446,5635,3751,2025-01-10,1712,L9,OLI-2,L,D
42.164174,-96.92673,5686,2341,2025-01-10,1712,L9,OLI-2,L,D
40.81627,-96.949365,5742,7331,2025-01-10,1712,L9,OLI-2,H,D
40.816,-96.949373,5742,7332,2025-01-10,1712,L9,OLI-2,H,D
40.816264,-96.94901,5743,7331,2025-01-10,1712,L9,OLI-2,H,D
41.870019,-96.842643,5945,3424,2025-01-10,1712,L9,OLI-2,H,D
41.869749,-96.842652,5945,3425,2025-01-10,1712,L9,OLI-2,H,D
41.911229,-96.83583,5960,3271,2025-01-10,1712,L9,OLI-2,H,D
41.911222,-96.835468,5961,3271,2025-01-10,1712,L9,OLI-2,H,D
41.911964,-96.831826,5971,3268,2025-01-10,1712,L9,OLI-2,H,D
41.866291,-96.831202,5977,3437,2025-01-10,1712,L9,OLI-2,L,D
40.900589,-96.860576,5984,7013,2025-01-10,1712,L9,OLI-2,H,D
40.900582,-96.86022,5985,7013,2025-01-10,1712,L9,OLI-2,H,D
41.460802,-96.79233,6123,4935,2025-01-10,1712,L9,OLI-2,H,D
42.330054,-96.518592,6792,1697,2025-01-10,1712,L9,OLI-2,L,D
42.329784,-96.518602,6792,1698,2025-01-10,1712,L9,OLI-2,H,D
42.329514,-96.518613,6792,1699,2025-01-10,1712,L9,OLI-2,H,D
42.329776,-96.518239,6793,1698,2025-01-10,1712,L9,OLI-2,H,D
42.109083,-96.327317,7343,2499,2025-01-10,1712,L9,OLI-2,H,D
35.619091,-99.47444,3535,5467,2025-01-10,1713,L9,OLI-2,H,D
36.634533,-99.370189,3864,1714,2025-01-10,1713,L9,OLI-2,H,D
35.819361,-99.365703,3866,4728,2025-01-10,1713,L9,OLI-2,H,D
35.819091,-99.365702,3866,4729,2025-01-10,1713,L9,OLI-2,L,D
35.819092,-99.365369,3867,4729,2025-01-10,1713,L9,OLI-2,H,D
35.818551,-99.365367,3867,4731,2025-01-10,1713,L9,OLI-2,H,D
35.818281,-99.365366,3867,4732,2025-01-10,1713,L9,OLI-2,L,D
35.818552,-99.365035,3868,4731,2025-01-10,1713,L9,OLI-2,H,D
35.818282,-99.365034,3868,4732,2025-01-10,1713,L9,OLI-2,L,D
35.817741,-99.365031,3868,4734,2025-01-10,1713,L9,OLI-2,L,D
36.624309,-99.352693,3916,1752,2025-01-10,1713,L9,OLI-2,L,D
36.315761,-99.338264,3955,2893,2025-01-10,1713,L9,OLI-2,H,D
36.315491,-99.338263,3955,2894,2025-01-10,1713,L9,OLI-2,H,D
36.448311,-99.329465,3983,2403,2025-01-10,1713,L9,OLI-2,L,D
36.448312,-99.329131,3984,2403,2025-01-10,1713,L9,OLI-2,H,D
36.448855,-99.328463,3986,2401,2025-01-10,1713,L9,OLI-2,H,D
36.448584,-99.328462,3986,2402,2025-01-10,1713,L9,OLI-2,L,D
36.448317,-99.327457,3989,2403,2025-01-10,1713,L9,OLI-2,H,D
36.448588,-99.327123,3990,2402,2025-01-10,1713,L9,OLI-2,H,D
36.448318,-99.327122,3990,2403,2025-01-10,1713,L9,OLI-2,H,D
36.448047,-99.327121,3990,2404,2025-01-10,1713,L9,OLI-2,L,D
36.451877,-99.310733,4039,2390,2025-01-10,1713,L9,OLI-2,L,D
36.154371,-99.309555,4039,3490,2025-01-10,1713,L9,OLI-2,L,D
36.165471,-99.305262,4052,3449,2025-01-10,1713,L9,OLI-2,H,D
36.1652,-99.305261,4052,3450,2025-01-10,1713,L9,OLI-2,H,D
35.8512,-99.296079,4076,4611,2025-01-10,1713,L9,OLI-2,H,D
35.852012,-99.29575,4077,4608,2025-01-10,1713,L9,OLI-2,H,D
35.851742,-99.295749,4077,4609,2025-01-10,1713,L9,OLI-2,H,D
35.851201,-99.295747,4077,4611,2025-01-10,1713,L9,OLI-2,H,D
35.85093,-99.295746,4077,4612,2025-01-10,1713,L9,OLI-2,L,D
35.852013,-99.295418,4078,4608,2025-01-10,1713,L9,OLI-2,H,D
35.851742,-99.295417,4078,4609,2025-01-10,1713,L9,OLI-2,H,D
36.130563,-99.180098,4427,3579,2025-01-10,1713,L9,OLI-2,H,D
35.371074,-99.147681,4520,6387,2025-01-10,1713,L9,OLI-2,H,D
35.371345,-99.147351,4521,6386,2025-01-10,1713,L9,OLI-2,L,D
35.371074,-99.147351,4521,6387,2025-01-10,1713,L9,OLI-2,H,D
35.371345,-99.147021,4522,6386,2025-01-10,1713,L9,OLI-2,H,D
35.371075,-99.14702,4522,6387,2025-01-10,1713,L9,OLI-2,H,D
35.371345,-99.14669,4523,6386,2025-01-10,1713,L9,OLI-2,H,D
35.371075,-99.14669,4523,6387,2025-01-10,1713,L9,OLI-2,H,D
35.370804,-99.14669,4523,6388,2025-01-10,1713,L9,OLI-2,L,D
35.371075,-99.14636,4524,6387,2025-01-10,1713,L9,OLI-2,H,D
35.371346,-99.14603,4525,6386,2025-01-10,1713,L9,OLI-2,H,D
35.371076,-99.146029,4525,6387,2025-01-10,1713,L9,OLI-2,H,D
35.371347,-99.1457,4526,6386,2025-01-10,1713,L9,OLI-2,H,D
35.371076,-99.145699,4526,6387,2025-01-10,1713,L9,OLI-2,H,D
35.370806,-99.145699,4526,6388,2025-01-10,1713,L9,OLI-2,L,D
35.371347,-99.145369,4527,6386,2025-01-10,1713,L9,OLI-2,H,D
35.371077,-99.145369,4527,6387,2025-01-10,1713,L9,OLI-2,H,D
35.370806,-99.145368,4527,6388,2025-01-10,1713,L9,OLI-2,H,D
35.371077,-99.145039,4528,6387,2025-01-10,1713,L9,OLI-2,L,D
35.371078,-99.144378,4530,6387,2025-01-10,1713,L9,OLI-2,H,D
36.402431,-99.143251,4539,2574,2025-01-10,1713,L9,OLI-2,L,D
36.402161,-99.143251,4539,2575,2025-01-10,1713,L9,OLI-2,H,D
35.734917,-99.127449,4583,5042,2025-01-10,1713,L9,OLI-2,H,D
35.734646,-99.127449,4583,5043,2025-01-10,1713,L9,OLI-2,H,D
35.734647,-99.127117,4584,5043,2025-01-10,1713,L9,OLI-2,H,D
35.654621,-99.080591,4724,5339,2025-01-10,1713,L9,OLI-2,H,D
35.654351,-99.080591,4724,5340,2025-01-10,1713,L9,OLI-2,H,D
35.654622,-99.080259,4725,5339,2025-01-10,1713,L9,OLI-2,H,D
35.654351,-99.080259,4725,5340,2025-01-10,1713,L9,OLI-2,H,D
35.756066,-99.063105,4777,4964,2025-01-10,1713,L9,OLI-2,H,D
35.755796,-99.063105,4777,4965,2025-01-10,1713,L9,OLI-2,L,D
36.35248,-99.022792,4899,2759,2025-01-10,1713,L9,OLI-2,H,D
35.511825,-99.015604,4920,5867,2025-01-10,1713,L9,OLI-2,L,D
35.511825,-99.015274,4921,5867,2025-01-10,1713,L9,OLI-2,H,D
35.511554,-99.015273,4921,5868,2025-01-10,1713,L9,OLI-2,L,D
35.151505,-98.972058,5052,7199,2025-01-10,1713,L9,OLI-2,H,D
35.151235,-98.972059,5052,7200,2025-01-10,1713,L9,OLI-2,L,D
35.595116,-98.924878,5194,5559,2025-01-10,1713,L9,OLI-2,H,D
35.594845,-98.924878,5194,5560,2025-01-10,1713,L9,OLI-2,H,D
35.595116,-98.924547,5195,5559,2025-01-10,1713,L9,OLI-2,H,D
35.594845,-98.924547,5195,5560,2025-01-10,1713,L9,OLI-2,H,D
36.113044,-98.866721,5367,3644,2025-01-10,1713,L9,OLI-2,L,D
35.72894,-98.850113,5419,5064,2025-01-10,1713,L9,OLI-2,H,D
35.72867,-98.850114,5419,5065,2025-01-10,1713,L9,OLI-2,H,D
35.358067,-98.835282,5466,6435,2025-01-10,1713,L9,OLI-2,H,D
35.357797,-98.835283,5466,6436,2025-01-10,1713,L9,OLI-2,H,D
35.358067,-98.834952,5467,6435,2025-01-10,1713,L9,OLI-2,H,D
35.357796,-98.834953,5467,6436,2025-01-10,1713,L9,OLI-2,H,D
35.530628,-98.821032,5508,5797,2025-01-10,1713,L9,OLI-2,L,D
35.530357,-98.821033,5508,5798,2025-01-10,1713,L9,OLI-2,H,D
35.530357,-98.820702,5509,5798,2025-01-10,1713,L9,OLI-2,H,D
35.530357,-98.820371,5510,5798,2025-01-10,1713,L9,OLI-2,H,D
36.245983,-98.778011,5632,3152,2025-01-10,1713,L9,OLI-2,H,D
36.245983,-98.777678,5633,3152,2025-01-10,1713,L9,OLI-2,H,D
36.245982,-98.777344,5634,3152,2025-01-10,1713,L9,OLI-2,L,D
36.172662,-98.765208,5671,3423,2025-01-10,1713,L9,OLI-2,H,D
36.712965,-98.731328,5767,1425,2025-01-10,1713,L9,OLI-2,H,D
36.712964,-98.730992,5768,1425,2025-01-10,1713,L9,OLI-2,H,D
36.20527,-98.711047,5833,3302,2025-01-10,1713,L9,OLI-2,H,D
36.205,-98.711048,5833,3303,2025-01-10,1713,L9,OLI-2,H,D
36.615755,-98.68302,5912,1784,2025-01-10,1713,L9,OLI-2,H,D
35.100765,-98.5886,6217,7384,2025-01-10,1713,L9,OLI-2,L,D
36.476711,-98.51313,6421,2296,2025-01-10,1713,L9,OLI-2,L,D
36.297846,-98.490855,6491,2957,2025-01-10,1713,L9,OLI-2,H,D
36.145455,-98.463497,6576,3520,2025-01-10,1713,L9,OLI-2,H,D
36.145184,-98.463499,6576,3521,2025-01-10,1713,L9,OLI-2,L,D
36.016557,-98.325875,6992,3994,2025-01-10,1713,L9,OLI-2,H,D
36.347184,-99.544682,3338,2774,2025-01-10,1713,L9,OLI-2,H,D
36.26935,-99.69043,2900,3059,2025-01-10,1713,L9,OLI-2,H,D
36.269348,-99.690764,2899,3059,2025-01-10,1713,L9,OLI-2,H,D
36.436229,-100.14643,1542,2429,2025-01-10,1713,L9,OLI-2,L,D
36.435955,-100.146761,1541,2430,2025-01-10,1713,L9,OLI-2,H,D
38.436594,-99.707822,1638,334,2025-01-10,1713,L9,OLI-2,H,D
38.436323,-99.707819,1638,335,2025-01-10,1713,L9,OLI-2,H,D
38.357102,-99.66241,1768,629,2025-01-10,1713,L9,OLI-2,H,D
38.356831,-99.662408,1768,630,2025-01-10,1713,L9,OLI-2,H,D
38.366103,-99.199579,3116,602,2025-01-10,1713,L9,OLI-2,H,D
38.366374,-99.198892,3118,601,2025-01-10,1713,L9,OLI-2,H,D
38.365834,-99.198548,3119,603,2025-01-10,1713,L9,OLI-2,H,D
38.365023,-99.198545,3119,606,2025-01-10,1713,L9,OLI-2,H,D
38.364753,-99.198545,3119,607,2025-01-10,1713,L9,OLI-2,L,D
38.365835,-99.198204,3120,603,2025-01-10,1713,L9,OLI-2,H,D
38.163711,-99.109644,3377,1351,2025-01-10,1713,L9,OLI-2,L,D
38.163711,-99.109301,3378,1351,2025-01-10,1713,L9,OLI-2,H,D
37.719727,-98.886021,4032,2993,2025-01-10,1713,L9,OLI-2,L,D
36.712965,-98.731328,4497,6715,2025-01-10,1713,L9,OLI-2,H,D
36.712964,-98.730992,4498,6715,2025-01-10,1713,L9,OLI-2,H,D
36.615755,-98.68302,4642,7074,2025-01-10,1713,L9,OLI-2,H,D
37.13084,-98.497825,5184,5167,2025-01-10,1713,L9,OLI-2,H,D
37.130569,-98.497827,5184,5168,2025-01-10,1713,L9,OLI-2,L,D
36.797789,-98.30665,5759,6395,2025-01-10,1713,L9,OLI-2,L,D
36.797787,-98.306313,5760,6395,2025-01-10,1713,L9,OLI-2,H,D
36.958143,-98.259707,5894,5801,2025-01-10,1713,L9,OLI-2,H,D
36.957872,-98.259709,5894,5802,2025-01-10,1713,L9,OLI-2,H,D
37.869351,-97.964175,6734,2423,2025-01-10,1713,L9,OLI-2,H,D
37.869348,-97.963834,6735,2423,2025-01-10,1713,L9,OLI-2,H,D
37.869069,-97.962815,6738,2424,2025-01-10,1713,L9,OLI-2,H,D
37.868799,-97.962819,6738,2425,2025-01-10,1713,L9,OLI-2,H,D
37.869336,-97.96247,6739,2423,2025-01-10,1713,L9,OLI-2,H,D
37.869333,-97.962129,6740,2423,2025-01-10,1713,L9,OLI-2,H,D
37.869063,-97.962133,6740,2424,2025-01-10,1713,L9,OLI-2,H,D
37.674987,-97.938648,6817,3141,2025-01-10,1713,L9,OLI-2,L,D
37.675254,-97.938304,6818,3140,2025-01-10,1713,L9,OLI-2,L,D
37.674984,-97.938308,6818,3141,2025-01-10,1713,L9,OLI-2,H,D
37.675792,-97.937956,6819,3138,2025-01-10,1713,L9,OLI-2,L,D
37.675522,-97.93796,6819,3139,2025-01-10,1713,L9,OLI-2,H,D
37.677408,-97.937253,6821,3132,2025-01-10,1713,L9,OLI-2,H,D
37.676594,-97.936924,6822,3135,2025-01-10,1713,L9,OLI-2,H,D
38.436594,-99.707822,388,5624,2025-01-10,1713,L9,OLI-2,H,D
38.357372,-99.662413,518,5918,2025-01-10,1713,L9,OLI-2,H,D
38.357102,-99.66241,518,5919,2025-01-10,1713,L9,OLI-2,H,D
38.946429,-99.620778,654,3740,2025-01-10,1713,L9,OLI-2,L,D
38.946701,-99.620434,655,3739,2025-01-10,1713,L9,OLI-2,H,D
38.946431,-99.620432,655,3740,2025-01-10,1713,L9,OLI-2,H,D
36.347185,-99.544347,3339,2774,2025-01-10,1713,L9,OLI-2,H,D
38.946437,-99.619393,658,3740,2025-01-10,1713,L9,OLI-2,L,D
38.946709,-99.61905,659,3739,2025-01-10,1713,L9,OLI-2,H,D
38.946438,-99.619047,659,3740,2025-01-10,1713,L9,OLI-2,H,D
38.93978,-99.599951,714,3765,2025-01-10,1713,L9,OLI-2,H,D
38.939781,-99.599605,715,3765,2025-01-10,1713,L9,OLI-2,H,D
38.939511,-99.599602,715,3766,2025-01-10,1713,L9,OLI-2,H,D
38.939783,-99.599258,716,3765,2025-01-10,1713,L9,OLI-2,H,D
39.124002,-99.51787,955,3085,2025-01-10,1713,L9,OLI-2,H,D
39.124003,-99.517523,956,3085,2025-01-10,1713,L9,OLI-2,L,D
38.902069,-99.372328,1371,3908,2025-01-10,1713,L9,OLI-2,H,D
38.89694,-99.36988,1378,3927,2025-01-10,1713,L9,OLI-2,H,D
38.56123,-99.347837,1437,5169,2025-01-10,1713,L9,OLI-2,H,D
38.56096,-99.347836,1437,5170,2025-01-10,1713,L9,OLI-2,H,D
39.360762,-97.272548,7408,2166,2025-01-10,1713,L9,OLI-2,H,D
38.37944,-97.614174,6482,5813,2025-01-10,1713,L9,OLI-2,H,D
38.37971,-97.614168,6482,5812,2025-01-10,1713,L9,OLI-2,H,D
38.379981,-97.614163,6482,5811,2025-01-10,1713,L9,OLI-2,H,D
38.380251,-97.614158,6482,5810,2025-01-10,1713,L9,OLI-2,H,D
38.379444,-97.614517,6481,5813,2025-01-10,1713,L9,OLI-2,L,D
38.379714,-97.614512,6481,5812,2025-01-10,1713,L9,OLI-2,H,D
38.379985,-97.614507,6481,5811,2025-01-10,1713,L9,OLI-2,H,D
38.380255,-97.614502,6481,5810,2025-01-10,1713,L9,OLI-2,H,D
38.380525,-97.614496,6481,5809,2025-01-10,1713,L9,OLI-2,H,D
38.379718,-97.614855,6480,5812,2025-01-10,1713,L9,OLI-2,H,D
38.379989,-97.61485,6480,5811,2025-01-10,1713,L9,OLI-2,H,D
38.380259,-97.614845,6480,5810,2025-01-10,1713,L9,OLI-2,H,D
38.380529,-97.61484,6480,5809,2025-01-10,1713,L9,OLI-2,H,D
38.379993,-97.615193,6479,5811,2025-01-10,1713,L9,OLI-2,L,D
38.380263,-97.615188,6479,5810,2025-01-10,1713,L9,OLI-2,H,D
38.353149,-97.654844,6365,5912,2025-01-10,1713,L9,OLI-2,H,D
38.353419,-97.654839,6365,5911,2025-01-10,1713,L9,OLI-2,H,D
39.399502,-97.742974,6055,2045,2025-01-10,1713,L9,OLI-2,H,D
39.399773,-97.74297,6055,2044,2025-01-10,1713,L9,OLI-2,H,D
39.400047,-97.743313,6054,2043,2025-01-10,1713,L9,OLI-2,H,D
39.400317,-97.743308,6054,2042,2025-01-10,1713,L9,OLI-2,H,D
